CIN,State,Sector,Capital,Cap_share,Lab_share,Labor,Debt,Productivity
U58429TA2024PTC230546,Tamil Nadu,Services,0.6719376408276344,0.4504727735548856,0.5495272264451143,13,0.2631202007688826,1.0
U53939TE2024PTC751138,Telangana,Manufacturing,1.3093788952732233,0.6345177380166837,0.3654822619833164,26,1.673229845265012,1.0
U23301OD2024PTC455208,Odisha,Agriculture,0.38524382673442564,0.435341779957907,0.564658220042093,7,0.2843015516400777,1.0
U63897DE2024PTC998791,Delhi,Agriculture,2.513523164631166,0.435341779957907,0.564658220042093,50,2.7435356924264394,1.0
U74339GU2024PTC673377,Gujarat,Agriculture,4.5468851881426104,0.435341779957907,0.564658220042093,90,5.898514961203569,1.0
U34569DE2024PTC237472,Delhi,Services,0.6816164094544308,0.4504727735548856,0.5495272264451143,13,0.4355484976257919,1.0
U86419TA2024PTC650831,Tamil Nadu,Services,0.9654878660180548,0.4504727735548856,0.5495272264451143,19,0.31003494806097376,1.0
U28788HA2024PTC214943,Haryana,Agriculture,0.9070414062700852,0.435341779957907,0.564658220042093,18,1.916400246604837,1.0
U36412UT2024PTC958108,Uttarakhand,Manufacturing,0.2127745840592285,0.6345177380166837,0.3654822619833164,4,0.4119124555140843,1.0
U32542WE2024PTC853842,West Bengal,Manufacturing,0.2826438936761215,0.6345177380166837,0.3654822619833164,5,0.27133321595844223,1.0
U66764TR2024PTC550307,Tripura,Services,0.6280998186085373,0.4504727735548856,0.5495272264451143,12,0.44470275372752904,1.0
U63335KA2024PTC990973,Karnataka,Services,1.1850137243488799,0.4504727735548856,0.5495272264451143,23,0.6981621840306862,1.0
U96860WE2024PTC242730,West Bengal,Services,0.2879280032665033,0.4504727735548856,0.5495272264451143,5,0.28477250849298436,1.0
U57089HA2024PTC192856,Haryana,Manufacturing,0.5990532476597679,0.6345177380166837,0.3654822619833164,11,0.6658768453151063,1.0
U24410UT2024PTC599765,Uttar Pradesh,Agriculture,7.326826278517598,0.435341779957907,0.564658220042093,146,5.651059264704719,1.0
U51280GU2024PTC988366,Gujarat,Services,1.5882170170008243,0.4504727735548856,0.5495272264451143,31,0.8583015861395283,1.0
U98823DE2024PTC127881,Delhi,Services,1.744411938071892,0.4504727735548856,0.5495272264451143,34,2.2983780297354484,1.0
U65925MA2024PTC982435,Maharashtra,Services,8.807433203017114,0.4504727735548856,0.5495272264451143,176,5.080162214448273,1.0
U89077MA2024PTC302529,Madhya Pradesh,Agriculture,0.4819648817120759,0.435341779957907,0.564658220042093,9,0.6369436959744686,1.0
U71168MA2024PTC493547,Maharashtra,Services,15.533639420866868,0.4504727735548856,0.5495272264451143,310,10.675725046716122,1.0
U43084TA2024PTC188164,Tamil Nadu,Services,0.9730868171766465,0.4504727735548856,0.5495272264451143,19,1.7880682278292235,1.0
U90119TA2024PTC431231,Tamil Nadu,Services,2.0876959458248314,0.4504727735548856,0.5495272264451143,41,0.9728271133437727,1.0
U48866TE2024PTC160252,Telangana,Manufacturing,1.138963781495932,0.6345177380166837,0.3654822619833164,22,2.12484015468702,1.0
U17792RA2024PTC522108,Rajasthan,Services,0.684624388620348,0.4504727735548856,0.5495272264451143,13,0.5229667729291357,1.0
U35938DE2024PTC862003,Delhi,Agriculture,2.660771738557208,0.435341779957907,0.564658220042093,53,2.210459482994825,1.0
U90884UT2024PTC844743,Uttar Pradesh,Services,0.44055652061933626,0.4504727735548856,0.5495272264451143,8,0.25150008727354317,1.0
U52692TA2024PTC959542,Tamil Nadu,Manufacturing,0.8115983356877352,0.6345177380166837,0.3654822619833164,16,0.4469746296630751,1.0
U30957TE2024PTC376255,Telangana,Services,11.166804708912242,0.4504727735548856,0.5495272264451143,223,5.319903517054353,1.0
U41767KE2024PTC976400,Kerala,Services,0.16982594197248155,0.4504727735548856,0.5495272264451143,3,0.08939066014262521,1.0
U87746DE2024PTC410130,Delhi,Manufacturing,0.8541718422688598,0.6345177380166837,0.3654822619833164,17,0.8562339421135027,1.0
U11209TE2024PTC902985,Telangana,Services,1.286413718998242,0.4504727735548856,0.5495272264451143,25,2.362216004808626,1.0
U41736WE2024PTC186316,West Bengal,Agriculture,0.2672887238157401,0.435341779957907,0.564658220042093,5,0.34490113801180866,1.0
U25023DE2024PTC906251,Delhi,Manufacturing,1.3028953803830845,0.6345177380166837,0.3654822619833164,26,1.0124581771338932,1.0
U77413WE2024PTC856699,West Bengal,Manufacturing,0.7560252688100344,0.6345177380166837,0.3654822619833164,15,0.539403170622635,1.0
U78784DE2024PTC939457,Delhi,Manufacturing,2.3463558313031236,0.6345177380166837,0.3654822619833164,46,4.82549134007323,1.0
U85919GU2024PTC501930,Gujarat,Services,3.2384415689021333,0.4504727735548856,0.5495272264451143,64,3.0147752107944266,1.0
U46320BI2024PTC656523,Bihar,Agriculture,0.5244772100069075,0.435341779957907,0.564658220042093,10,0.3296385338427639,1.0
U97525WE2024PTC561458,West Bengal,Services,0.7572702498455827,0.4504727735548856,0.5495272264451143,15,0.8942976121892104,1.0
U91755MA2024PTC656956,Maharashtra,Services,0.8341262422558614,0.4504727735548856,0.5495272264451143,16,0.7652270392443399,1.0
U78068KE2024PTC149973,Kerala,Services,0.455349521483361,0.4504727735548856,0.5495272264451143,9,0.5035350481786476,1.0
U46276MA2024PTC280418,Maharashtra,Services,7.125891689436033,0.4504727735548856,0.5495272264451143,142,13.087766050405879,1.0
U26849WE2024PTC488171,West Bengal,Agriculture,0.689392951294694,0.435341779957907,0.564658220042093,13,0.3275483756202883,1.0
U67297KA2024PTC148287,Karnataka,Services,0.5383859334458638,0.4504727735548856,0.5495272264451143,10,0.24486826629438735,1.0
U12537TA2024PTC788227,Tamil Nadu,Manufacturing,0.9796154020477743,0.6345177380166837,0.3654822619833164,19,1.076733851874101,1.0
U18307DE2024PTC129051,Delhi,Services,2.102341397376986,0.4504727735548856,0.5495272264451143,42,2.1514028521013446,1.0
U64866GU2024PTC503518,Gujarat,Services,1.5943615528727795,0.4504727735548856,0.5495272264451143,31,0.7691775170974748,1.0
U81811UT2024PTC994199,Uttar Pradesh,Services,1.5288263203047623,0.4504727735548856,0.5495272264451143,30,2.8347406186229556,1.0
U90266DE2024PTC330810,Delhi,Agriculture,0.8744764804480033,0.435341779957907,0.564658220042093,17,0.891373984725389,1.0
U77438MA2024PTC660079,Maharashtra,Services,1.622521054296303,0.4504727735548856,0.5495272264451143,32,0.9196452389772081,1.0
U23739KE2024PTC336189,Kerala,Services,3.522657293782548,0.4504727735548856,0.5495272264451143,70,2.587655438480673,1.0
U91221DE2024PTC810574,Delhi,Services,78.97448733708706,0.4504727735548856,0.5495272264451143,1579,23.539543569308982,1.0
U94513KA2024PTC401430,Karnataka,Agriculture,1.2869694806395462,0.435341779957907,0.564658220042093,25,1.203537403212536,1.0
U47707KE2024PTC464841,Kerala,Services,0.2984264349066435,0.4504727735548856,0.5495272264451143,5,0.13113831823289718,1.0
U74790TA2024PTC893571,Tamil Nadu,Agriculture,0.6164219539262141,0.435341779957907,0.564658220042093,12,0.4156721548158039,1.0
U38967UT2024PTC488622,Uttar Pradesh,Services,0.5122893299631006,0.4504727735548856,0.5495272264451143,10,0.3950728968395013,1.0
U38786TA2024PTC357999,Tamil Nadu,Services,0.8590428439210259,0.4504727735548856,0.5495272264451143,17,1.7844646840736178,1.0
U24828UT2024PTC631512,Uttar Pradesh,Agriculture,1.2463661470338576,0.435341779957907,0.564658220042093,24,1.9832025679190444,1.0
U62078MA2024PTC668461,Madhya Pradesh,Agriculture,1.7652227643250031,0.435341779957907,0.564658220042093,35,0.47580788966278165,1.0
U49630DE2024PTC917803,Delhi,Services,0.8132676294648647,0.4504727735548856,0.5495272264451143,16,0.4228121877853317,1.0
U86394DE2024PTC466452,Delhi,Manufacturing,1.2996907997458824,0.6345177380166837,0.3654822619833164,25,1.238201686545898,1.0
U44594MA2024PTC148205,Maharashtra,Agriculture,1.632745849676858,0.435341779957907,0.564658220042093,32,1.3115117882233056,1.0
U43793WE2024PTC428465,West Bengal,Services,1.8529262920103926,0.4504727735548856,0.5495272264451143,37,2.7252067824818376,1.0
U60952UT2024PTC390009,Uttarakhand,Services,1.2174832751089468,0.4504727735548856,0.5495272264451143,24,0.5880749880666701,1.0
U15186HA2024PTC565988,Haryana,Services,2.657888847326353,0.4504727735548856,0.5495272264451143,53,1.949053413030324,1.0
U67704MA2024PTC270441,Maharashtra,Agriculture,1.400875213658738,0.435341779957907,0.564658220042093,28,0.7434703324432446,1.0
U62549CH2024PTC527210,Chandigarh,Agriculture,0.1598980225243563,0.435341779957907,0.564658220042093,3,0.13913917477884172,1.0
U78176KA2024PTC744026,Karnataka,Services,0.7465374392591008,0.4504727735548856,0.5495272264451143,14,0.4870641148827676,1.0
U46417DE2024PTC475080,Delhi,Services,1.5666682484476415,0.4504727735548856,0.5495272264451143,31,1.8280079617466658,1.0
U71700HA2024PTC688564,Haryana,Services,1.425449153071346,0.4504727735548856,0.5495272264451143,28,0.872778150796683,1.0
U48405WE2024PTC135971,West Bengal,Services,1.354463319662346,0.4504727735548856,0.5495272264451143,27,0.7621038644896122,1.0
U85528CH2024PTC422884,Chattisgarh,Manufacturing,0.8701388881405983,0.6345177380166837,0.3654822619833164,17,2.3903831236222053,1.0
U17293BI2024PTC535592,Bihar,Agriculture,3.425410340828087,0.435341779957907,0.564658220042093,68,5.421489803412713,1.0
U74314UT2024PTC517450,Uttar Pradesh,Services,0.4871261698687058,0.4504727735548856,0.5495272264451143,9,0.6831037162496064,1.0
U67679TE2024PTC356961,Telangana,Services,0.4890268894796522,0.4504727735548856,0.5495272264451143,9,0.28566282178410896,1.0
U32322MA2024PTC855625,Maharashtra,Services,0.8632097871880776,0.4504727735548856,0.5495272264451143,17,0.4113238152981997,1.0
U82483DE2024PTC887275,Delhi,Services,1.1380232218706254,0.4504727735548856,0.5495272264451143,22,0.33075293090562985,1.0
U59145WE2024PTC126216,West Bengal,Services,1.171246646702768,0.4504727735548856,0.5495272264451143,23,1.0873725265225995,1.0
U72689KE2024PTC548930,Kerala,Services,0.18784181636079408,0.4504727735548856,0.5495272264451143,3,0.20737080431550828,1.0
U59916UT2024PTC994628,Uttar Pradesh,Manufacturing,0.8530103548741909,0.6345177380166837,0.3654822619833164,17,0.4395359376145412,1.0
U53299DE2024PTC689011,Delhi,Services,2.5287035135248463,0.4504727735548856,0.5495272264451143,50,2.5047676731070974,1.0
U17403MA2024PTC645301,Maharashtra,Services,0.7470759120406365,0.4504727735548856,0.5495272264451143,14,0.24621656633468283,1.0
U68436MA2024PTC101604,Maharashtra,Manufacturing,0.7517924505560869,0.6345177380166837,0.3654822619833164,15,2.7527146665767908,1.0
U52229MA2024PTC735116,Maharashtra,Services,1.3355448972553163,0.4504727735548856,0.5495272264451143,26,0.6463222885626303,1.0
U21594DE2024PTC958474,Delhi,Manufacturing,0.7776743136215543,0.6345177380166837,0.3654822619833164,15,0.3910325618364326,1.0
U78326DE2024PTC815216,Delhi,Services,1.1158687126556914,0.4504727735548856,0.5495272264451143,22,0.6035651604364303,1.0
U60404MA2024PTC792069,Maharashtra,Services,0.7535189522593428,0.4504727735548856,0.5495272264451143,15,1.002805623463264,1.0
U87950PU2024PTC780593,Punjab,Services,15.587193918914211,0.4504727735548856,0.5495272264451143,311,18.24557784897959,1.0
U59009GU2024PTC339432,Gujarat,Services,4.0213377350266155,0.4504727735548856,0.5495272264451143,80,3.49872815653062,1.0
U31617GU2024PTC291016,Gujarat,Services,4.398919808215556,0.4504727735548856,0.5495272264451143,87,12.144369910829722,1.0
U81328UT2024PTC525939,Uttar Pradesh,Services,0.7919582266112228,0.4504727735548856,0.5495272264451143,15,0.7475991655512754,1.0
U94406TE2024PTC410609,Telangana,Services,2.275526349920208,0.4504727735548856,0.5495272264451143,45,2.1983739448308923,1.0
U53415KA2024PTC442604,Karnataka,Manufacturing,2.62953809552644,0.6345177380166837,0.3654822619833164,52,2.897771256573925,1.0
U94763MA2024PTC730381,Maharashtra,Agriculture,0.8467693183837355,0.435341779957907,0.564658220042093,16,0.5295076587779258,1.0
U38618DE2024PTC119622,Delhi,Services,2.4472200689047643,0.4504727735548856,0.5495272264451143,48,0.8644680572618316,1.0
U66852DE2024PTC138052,Delhi,Services,1.3846489816696552,0.4504727735548856,0.5495272264451143,27,0.9524730616227185,1.0
U78225GU2024PTC603045,Gujarat,Agriculture,5.656148323156142,0.435341779957907,0.564658220042093,113,1.8860756242446233,1.0
U24899DE2024PTC856996,Delhi,Agriculture,6.3386258840026235,0.435341779957907,0.564658220042093,126,8.0768551886717,1.0
U16954TE2024PTC991999,Telangana,Agriculture,0.6764965115468027,0.435341779957907,0.564658220042093,13,0.6367832275097364,1.0
U41089DE2024PTC294087,Delhi,Services,1.3970722131257274,0.4504727735548856,0.5495272264451143,27,0.7161130583179643,1.0
U49818CH2024PTC804208,Chattisgarh,Services,2.3051522346491486,0.4504727735548856,0.5495272264451143,46,1.522621643909936,1.0
U97181JH2024PTC440737,Jharkhand,Manufacturing,18.112192879413904,0.6345177380166837,0.3654822619833164,362,18.530795023326924,1.0
U52150MA2024PTC304478,Maharashtra,Services,1.7128977550081688,0.4504727735548856,0.5495272264451143,34,1.8525202453887302,1.0
U93262DE2024PTC675094,Delhi,Manufacturing,2.067709356652075,0.6345177380166837,0.3654822619833164,41,1.855312847775211,1.0
U80289WE2024PTC696960,West Bengal,Services,1.3325850091931806,0.4504727735548856,0.5495272264451143,26,0.48642706763819155,1.0
U35564UT2024PTC935581,Uttar Pradesh,Services,1.4676985796546504,0.4504727735548856,0.5495272264451143,29,0.4866109884270202,1.0
U75657TA2024PTC676635,Tamil Nadu,Services,6.9033447115016,0.4504727735548856,0.5495272264451143,138,4.545830880789054,1.0
U77750DE2024PTC414287,Delhi,Manufacturing,0.8207516176566861,0.6345177380166837,0.3654822619833164,16,0.9214051980232935,1.0
U69022TA2024PTC265909,Tamil Nadu,Manufacturing,4.505803208286082,0.6345177380166837,0.3654822619833164,90,2.9959484832780268,1.0
U64547KA2024PTC634364,Karnataka,Services,0.6366713606566589,0.4504727735548856,0.5495272264451143,12,0.8317135283067794,1.0
U87784UT2024PTC233034,Uttar Pradesh,Agriculture,0.8831677050966515,0.435341779957907,0.564658220042093,17,1.6271283247586263,1.0
U30407KA2024PTC452663,Karnataka,Services,1.010329834434374,0.4504727735548856,0.5495272264451143,20,0.5921226399024386,1.0
U81978DE2024PTC417716,Delhi,Services,3.264881207161336,0.4504727735548856,0.5495272264451143,65,1.2074698059572317,1.0
U57919TE2024PTC839649,Telangana,Manufacturing,0.7410766082837301,0.6345177380166837,0.3654822619833164,14,0.975127714186123,1.0
U28703GU2024PTC807751,Gujarat,Services,1.7625605343218422,0.4504727735548856,0.5495272264451143,35,5.491670330866566,1.0
U15555UT2024PTC888324,Uttar Pradesh,Agriculture,1.2637799748143705,0.435341779957907,0.564658220042093,25,1.0011237408404343,1.0
U49175JH2024PTC307097,Jharkhand,Services,0.8292867058208093,0.4504727735548856,0.5495272264451143,16,0.4756065003599393,1.0
U56541DE2024PTC705037,Delhi,Services,3.1916235807634203,0.4504727735548856,0.5495272264451143,63,4.8883017039925445,1.0
U57542TE2024PTC975861,Telangana,Manufacturing,1.6995559973102354,0.6345177380166837,0.3654822619833164,33,1.7450352611139843,1.0
U77025DE2024PTC195289,Delhi,Services,5.015817896171605,0.4504727735548856,0.5495272264451143,100,4.332869922787484,1.0
U36628MA2024PTC792137,Maharashtra,Manufacturing,3.8081241793039307,0.6345177380166837,0.3654822619833164,76,2.7902895153040856,1.0
U91518WE2024PTC847372,West Bengal,Services,0.6959437051858436,0.4504727735548856,0.5495272264451143,13,0.5563578633920168,1.0
U77357TE2024PTC717310,Telangana,Manufacturing,0.8252977811738457,0.6345177380166837,0.3654822619833164,16,0.4195392857274022,1.0
U88088RA2024PTC314264,Rajasthan,Services,0.2916238009168013,0.4504727735548856,0.5495272264451143,5,0.7183405930771144,1.0
U52846GU2024PTC159176,Gujarat,Services,2.139240293704726,0.4504727735548856,0.5495272264451143,42,1.2205183799549026,1.0
U86594CH2024PTC960856,Chattisgarh,Manufacturing,1.8389716090875141,0.6345177380166837,0.3654822619833164,36,0.2978042499308519,1.0
U86092MA2024PTC675209,Maharashtra,Services,0.7648491916728221,0.4504727735548856,0.5495272264451143,15,0.5845492310701508,1.0
U29225DE2024PTC601961,Delhi,Services,2.3391186163763784,0.4504727735548856,0.5495272264451143,46,2.3823482401561518,1.0
U99861HA2024PTC668372,Haryana,Services,1.096536496371403,0.4504727735548856,0.5495272264451143,21,2.0047889890857307,1.0
U80899PU2024PTC443980,Punjab,Services,3.1950813321155263,0.4504727735548856,0.5495272264451143,63,2.048712693700006,1.0
U11117MA2024PTC631735,Maharashtra,Services,1.9278355704360035,0.4504727735548856,0.5495272264451143,38,0.802128919151592,1.0
U70507HA2024PTC888892,Haryana,Agriculture,2.4297925635503175,0.435341779957907,0.564658220042093,48,3.5693513375685546,1.0
U63490MA2024PTC999022,Maharashtra,Services,0.8582960220974842,0.4504727735548856,0.5495272264451143,17,0.47188529608237456,1.0
U30103PU2024PTC287455,Punjab,Services,0.6033895614171315,0.4504727735548856,0.5495272264451143,12,0.6425472340043009,1.0
U84582KE2024PTC275978,Kerala,Agriculture,0.200195202683437,0.435341779957907,0.564658220042093,4,0.09473225602216011,1.0
U85976TA2024PTC593874,Tamil Nadu,Manufacturing,0.7459449748862373,0.6345177380166837,0.3654822619833164,14,0.37381998889505474,1.0
U79578GU2024PTC552357,Gujarat,Services,12.945051505881372,0.4504727735548856,0.5495272264451143,258,8.34728447918487,1.0
U59326BI2024PTC486736,Bihar,Services,1.0796341644710872,0.4504727735548856,0.5495272264451143,21,0.4613007062347171,1.0
U54023RA2024PTC443009,Rajasthan,Services,0.4322893955081508,0.4504727735548856,0.5495272264451143,8,0.1528803774357493,1.0
U43461DE2024PTC829635,Delhi,Services,6.3231740950548705,0.4504727735548856,0.5495272264451143,126,3.7421439129318386,1.0
U15976UT2024PTC676737,Uttar Pradesh,Agriculture,1.6336371507006202,0.435341779957907,0.564658220042093,32,1.3396456030657389,1.0
U14368MA2024PTC453465,Maharashtra,Services,1.9086737305578032,0.4504727735548856,0.5495272264451143,38,5.2794306698993365,1.0
U71891GU2024PTC409808,Gujarat,Services,2.580121205213408,0.4504727735548856,0.5495272264451143,51,2.3442700933543006,1.0
U60680TE2024PTC280317,Telangana,Manufacturing,1.2175805771731363,0.6345177380166837,0.3654822619833164,24,1.0156603108648417,1.0
U19522WE2024PTC929153,West Bengal,Manufacturing,0.5499563384969574,0.6345177380166837,0.3654822619833164,10,0.4776728619909425,1.0
U49428MA2024PTC769536,Maharashtra,Services,2.8874581704944715,0.4504727735548856,0.5495272264451143,57,2.8750462823963887,1.0
U96969GO2024PTC839501,Goa,Services,0.2378553159397255,0.4504727735548856,0.5495272264451143,4,0.18814756820168596,1.0
U29126GU2024PTC887528,Gujarat,Manufacturing,10.990890836233941,0.6345177380166837,0.3654822619833164,219,15.280430735378278,1.0
U39840UT2024PTC940587,Uttar Pradesh,Agriculture,0.9356219165291259,0.435341779957907,0.564658220042093,18,0.880489345858911,1.0
U56743WE2024PTC511703,West Bengal,Agriculture,1.081910985323798,0.435341779957907,0.564658220042093,21,0.8040929735531805,1.0
U80265WE2024PTC880531,West Bengal,Manufacturing,0.3577961138061876,0.6345177380166837,0.3654822619833164,7,0.1799891646459116,1.0
U90765MA2024PTC857963,Maharashtra,Manufacturing,1.136974899849038,0.6345177380166837,0.3654822619833164,22,1.1467414178615467,1.0
U95582TA2024PTC468655,Tamil Nadu,Services,6.396687024213063,0.4504727735548856,0.5495272264451143,127,9.234546744188497,1.0
U59277AS2024PTC426230,Assam,Agriculture,0.8530882976398813,0.435341779957907,0.564658220042093,17,1.003952550530749,1.0
U41185DE2024PTC672843,Delhi,Services,0.9164811584667392,0.4504727735548856,0.5495272264451143,18,0.5733058746604672,1.0
U64826GU2024PTC562926,Gujarat,Services,1.6556953281835958,0.4504727735548856,0.5495272264451143,33,1.3329842131543095,1.0
U21764GU2024PTC944564,Gujarat,Services,2.5709391010132543,0.4504727735548856,0.5495272264451143,51,4.901858403776694,1.0
U31882HA2024PTC270247,Haryana,Services,3.1608732616297885,0.4504727735548856,0.5495272264451143,63,4.2220817486077244,1.0
U45120MA2024PTC470151,Maharashtra,Agriculture,0.9412183515280468,0.435341779957907,0.564658220042093,18,0.9928127583571283,1.0
U16883TE2024PTC431900,Telangana,Manufacturing,2.79379649114854,0.6345177380166837,0.3654822619833164,55,1.6262280972332004,1.0
U38293TE2024PTC648944,Telangana,Agriculture,0.5479602931043598,0.435341779957907,0.564658220042093,10,0.5532511712361712,1.0
U52604HA2024PTC558926,Haryana,Services,0.6429211836603866,0.4504727735548856,0.5495272264451143,12,1.2464505043686234,1.0
U51307KE2024PTC372248,Kerala,Manufacturing,0.37606592236795855,0.6345177380166837,0.3654822619833164,7,0.3197644182064235,1.0
U35966MA2024PTC150710,Maharashtra,Services,3.1918753810797496,0.4504727735548856,0.5495272264451143,63,0.6852860892260816,1.0
U27822WE2024PTC458973,West Bengal,Services,0.9617990082182973,0.4504727735548856,0.5495272264451143,19,2.0420085036838658,1.0
U14819GU2024PTC301311,Gujarat,Services,3.1248310862299027,0.4504727735548856,0.5495272264451143,62,4.0174627953925945,1.0
U21984KE2024PTC843992,Kerala,Services,0.4071654216734858,0.4504727735548856,0.5495272264451143,8,0.22198650950615906,1.0
U98297WE2024PTC313349,West Bengal,Services,0.3185022175841802,0.4504727735548856,0.5495272264451143,6,0.23619201163747258,1.0
U95317OD2024PTC240352,Odisha,Services,0.7761146307904662,0.4504727735548856,0.5495272264451143,15,0.5528462026035336,1.0
U10292GU2024PTC433123,Gujarat,Services,1.8925724284903356,0.4504727735548856,0.5495272264451143,37,1.236810287117893,1.0
U19182MA2024PTC668650,Maharashtra,Agriculture,7.945380272931965,0.435341779957907,0.564658220042093,158,6.108756085886105,1.0
U12576HA2024PTC466726,Haryana,Services,1.5873737774440775,0.4504727735548856,0.5495272264451143,31,1.874853605181477,1.0
U10819TA2024PTC537666,Tamil Nadu,Services,1.0989040317265115,0.4504727735548856,0.5495272264451143,21,1.9928474198600137,1.0
U96145MA2024PTC283844,Maharashtra,Agriculture,0.9363418760872695,0.435341779957907,0.564658220042093,18,0.5389351997665917,1.0
U34313MA2024PTC696536,Maharashtra,Services,1.166778562434763,0.4504727735548856,0.5495272264451143,23,1.4575888438186273,1.0
U24857DE2024PTC127083,Delhi,Services,2.5665943940950497,0.4504727735548856,0.5495272264451143,51,1.35406911320722,1.0
U96608MA2024PTC913997,Maharashtra,Services,0.9276823781356553,0.4504727735548856,0.5495272264451143,18,1.34333013822898,1.0
U15751DE2024PTC391429,Delhi,Services,0.7338963818736639,0.4504727735548856,0.5495272264451143,14,0.7044767019444536,1.0
U81150DE2024PTC923834,Delhi,Services,0.9039824854651857,0.4504727735548856,0.5495272264451143,18,0.707688217296443,1.0
U96276GU2024PTC971996,Gujarat,Agriculture,6.4535029110689255,0.435341779957907,0.564658220042093,129,4.516055745207329,1.0
U13207WE2024PTC476734,West Bengal,Manufacturing,1.7087851085144394,0.6345177380166837,0.3654822619833164,34,2.4149682786237077,1.0
U12656MA2024PTC486708,Maharashtra,Services,1.1765280984421602,0.4504727735548856,0.5495272264451143,23,0.4777041217187347,1.0
U27634DE2024PTC404916,Delhi,Services,2.577695662687031,0.4504727735548856,0.5495272264451143,51,3.638685919526142,1.0
U36418WE2024PTC572910,West Bengal,Services,0.3504437602623608,0.4504727735548856,0.5495272264451143,7,0.21169608673908943,1.0
U90632HA2024PTC847777,Haryana,Manufacturing,1.0811165739881448,0.6345177380166837,0.3654822619833164,21,1.286723431355255,1.0
U94793TE2024PTC471931,Telangana,Agriculture,0.4755408669115544,0.435341779957907,0.564658220042093,9,0.4123955105028302,1.0
U42720MA2024PTC924339,Madhya Pradesh,Services,1.4427871473377234,0.4504727735548856,0.5495272264451143,28,0.6567712185637006,1.0
U82103MA2024PTC335932,Maharashtra,Manufacturing,2.2915292813758343,0.6345177380166837,0.3654822619833164,45,1.544068618643688,1.0
U13460UT2024PTC978936,Uttar Pradesh,Manufacturing,0.45600330076793716,0.6345177380166837,0.3654822619833164,9,0.23336345817430926,1.0
U70041DE2024PTC397426,Delhi,Services,0.9696927099346093,0.4504727735548856,0.5495272264451143,19,0.3920317951257713,1.0
U47052TE2024PTC523528,Telangana,Manufacturing,0.8511734464020395,0.6345177380166837,0.3654822619833164,17,0.8202524061188995,1.0
U15504UT2024PTC843342,Uttar Pradesh,Services,1.6019207802465836,0.4504727735548856,0.5495272264451143,32,0.5484640609184829,1.0
U95089WE2024PTC229976,West Bengal,Agriculture,1.1754595350653296,0.435341779957907,0.564658220042093,23,0.6422176195803146,1.0
U27048MA2024PTC711545,Maharashtra,Agriculture,2.294850501405791,0.435341779957907,0.564658220042093,45,2.2369288920349093,1.0
U74783DE2024PTC999785,Delhi,Services,0.8075506343304674,0.4504727735548856,0.5495272264451143,16,0.38785631361440437,1.0
U39100KA2024PTC573663,Karnataka,Services,0.7695589549694184,0.4504727735548856,0.5495272264451143,15,1.1362953732925838,1.0
U12632GU2024PTC804059,Gujarat,Agriculture,1.9828810612753613,0.435341779957907,0.564658220042093,39,4.490986476782269,1.0
U78601UT2024PTC462337,Uttar Pradesh,Services,1.0412796331105565,0.4504727735548856,0.5495272264451143,20,1.8502760859378002,1.0
U56046DE2024PTC999730,Delhi,Manufacturing,1.669842869607184,0.6345177380166837,0.3654822619833164,33,1.7015305508666736,1.0
U37694DE2024PTC735102,Delhi,Services,0.6570622131797864,0.4504727735548856,0.5495272264451143,13,0.48643597261725924,1.0
U27343TA2024PTC321341,Tamil Nadu,Agriculture,1.706431823498384,0.435341779957907,0.564658220042093,34,1.4504289336313214,1.0
U25406MA2024PTC921207,Maharashtra,Services,0.9168422161671503,0.4504727735548856,0.5495272264451143,18,1.6886398662845594,1.0
U72240RA2024PTC264561,Rajasthan,Services,1.2440923348069197,0.4504727735548856,0.5495272264451143,24,0.524011665088696,1.0
U83236DE2024PTC311262,Delhi,Agriculture,3.2911962896848297,0.435341779957907,0.564658220042093,65,1.0767791905725832,1.0
U44022MA2024PTC823241,Maharashtra,Agriculture,3.0821782202119503,0.435341779957907,0.564658220042093,61,2.2059155089349876,1.0
U44429MA2024PTC899602,Maharashtra,Services,1.1652280109863828,0.4504727735548856,0.5495272264451143,23,1.0528513683067986,1.0
U80954WE2024PTC510691,West Bengal,Manufacturing,0.35829493100857807,0.6345177380166837,0.3654822619833164,7,0.4796931185742605,1.0
U37296JH2024PTC777483,Jharkhand,Manufacturing,0.5968089222010693,0.6345177380166837,0.3654822619833164,11,0.7663899654613772,1.0
U16960PU2024PTC804083,Punjab,Manufacturing,1.0032800000049384,0.6345177380166837,0.3654822619833164,20,1.724464829106192,1.0
U68408MA2024PTC197479,Maharashtra,Services,0.9394935169523618,0.4504727735548856,0.5495272264451143,18,0.7617611024101486,1.0
U44339TE2024PTC660071,Telangana,Services,5.350412404176509,0.4504727735548856,0.5495272264451143,107,4.143446168215995,1.0
U82542HA2024PTC250902,Haryana,Agriculture,1.0717473742646022,0.435341779957907,0.564658220042093,21,0.9237113258282407,1.0
U93349MA2024PTC967561,Maharashtra,Services,0.7751159919074119,0.4504727735548856,0.5495272264451143,15,0.3528360664558333,1.0
U89355WE2024PTC116625,West Bengal,Services,50.84545295709919,0.4504727735548856,0.5495272264451143,1016,81.4455035103746,1.0
U93987WE2024PTC978422,West Bengal,Agriculture,0.4430971238984721,0.435341779957907,0.564658220042093,8,0.3021146206037918,1.0
U50106UT2024PTC508791,Uttarakhand,Services,2.6279837364735434,0.4504727735548856,0.5495272264451143,52,1.8003036794846128,1.0
